match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10
2490269118,44,7,2,43,102,98,26,21,53,93
2490268862,11,22,26,4,18,73,98,110,44,53
2490268776,9,67,99,73,90,44,23,39,26,21
2490268559,73,84,55,28,94,13,41,26,88,34
2490268528,97,20,4,78,52,102,59,26,94,43
2490268517,48,113,44,4,67,70,6,26,71,35
2490268516,93,14,26,86,49,8,85,5,94,109
2490268345,5,19,90,93,14,26,75,21,53,81
2490267976,99,74,26,56,27,104,44,6,2,50
2490267867,102,48,47,8,68,56,26,96,25,52
2490267638,42,35,48,30,32,17,105,26,104,86
2490267542,50,28,26,4,49,27,85,59,6,64
2490267509,18,39,26,32,14,46,51,98,49,102
2490267277,8,26,32,70,74,6,42,98,14,53
2490266864,14,93,1,105,84,71,99,26,74,77
2490266777,43,8,99,26,42,22,19,11,36,103
2490266766,42,44,28,5,35,26,32,95,18,62
2490266759,35,5,50,44,104,41,26,47,17,2
2490266680,106,14,35,95,11,47,100,62,44,26
2490266302,93,26,109,8,101,32,53,36,67,35
2490266287,68,107,23,13,44,26,98,8,2,17
2490266213,53,68,34,67,44,73,36,47,26,72
2490266107,54,64,44,26,93,68,98,1,21,8
2490265870,9,26,88,22,93,74,104,12,63,14
2490265802,35,36,63,70,86,26,80,85,22,54
2490265176,35,93,87,14,8,6,9,21,26,73
2490264972,36,29,9,1,98,17,12,60,70,26
2490264962,73,25,28,17,14,5,106,26,74,35
2490264794,60,30,57,84,63,105,44,12,35,26
2490264763,49,36,6,32,67,26,42,104,94,54
2490264623,14,110,74,73,36,17,32,75,26,67
2490264618,28,70,26,31,104,44,6,74,111,47
2490264617,17,93,29,21,26,11,99,32,12,87
2490264504,44,102,106,79,26,1,69,54,17,32
2490264368,44,53,8,23,34,26,36,18,43,96
2490264308,42,74,26,28,8,81,103,44,33,98
2490264277,98,12,94,37,57,79,21,26,31,93
2490264271,93,1,27,47,74,14,41,26,102,21
2490264173,18,8,5,75,67,26,36,59,17,1
2490264145,26,8,41,9,2,17,19,21,27,23
2490263758,84,87,14,35,22,23,26,7,46,56
2490263689,26,96,100,71,23,93,36,14,44,9
2490263528,22,98,26,40,42,35,14,5,62,104
2490263473,32,18,74,87,98,17,14,69,26,109
2490263412,26,42,64,73,62,14,7,83,74,1
2490263354,93,109,98,34,6,81,27,44,26,14
2490263287,32,1,36,33,72,26,18,25,59,99
2490263244,26,59,12,23,89,8,84,63,40,54
2490263098,39,28,99,6,26,9,30,48,2,42
2490263055,98,28,37,5,109,26,52,53,78,54
2490263023,47,75,102,98,26,14,88,8,1,9
2490262879,57,47,81,14,17,40,44,26,48,54
2490262647,29,104,10,74,11,14,43,112,26,96
2490262559,26,8,21,30,93,41,9,67,16,74
2490262457,34,54,26,87,109,32,28,9,84,73
2490262444,47,8,26,71,19,99,84,63,44,68
2490262401,22,48,32,2,59,12,26,17,68,63
2490262328,93,43,107,44,22,106,57,26,73,110
2490262254,11,39,19,59,41,26,2,8,81,73
2490262060,75,8,12,29,26,44,93,98,74,87
2490261927,41,102,2,26,15,7,70,104,48,5
2490261832,40,14,18,9,74,35,26,31,54,36
2490261815,77,109,17,9,94,53,14,1,106,26
2490261810,26,93,74,20,47,17,84,54,71,32
2490261561,96,103,44,6,14,26,93,10,21,110
2490261459,72,21,34,42,26,106,40,2,8,75
2490261292,32,98,26,35,21,46,107,5,15,105
2490261118,16,70,93,18,26,7,14,81,50,36
2490261022,19,13,18,60,70,48,57,36,71,26
2490260992,56,14,73,65,104,98,44,41,26,36
2490260713,40,71,5,64,35,49,9,96,62,26
2490260629,32,34,26,104,44,71,6,113,8,7
2490260573,93,100,26,5,56,8,2,73,57,104
2490260182,53,8,54,26,6,5,10,44,98,93
2490260128,54,63,26,71,93,95,101,2,11,43
2490260047,26,9,70,94,99,7,28,67,71,74
2490259960,59,41,6,26,35,33,8,54,44,109
2490259894,31,9,94,28,98,109,26,70,38,74
2490259879,98,78,26,68,8,62,14,93,19,47
2490259614,56,21,29,93,46,8,67,26,28,102
2490259595,8,26,14,98,46,93,84,39,25,49
2490259564,5,64,93,73,42,74,2,8,26,90
2490259477,26,104,19,10,74,4,21,86,93,57
2490259318,98,104,74,3,94,44,90,81,26,14
2490259268,4,1,103,2,6,99,93,26,41,8
2490259264,35,26,13,44,11,73,93,54,72,86
2490259076,33,76,2,72,12,26,21,87,85,99
2490259063,58,17,60,99,93,26,21,62,98,77
2490258925,1,88,11,14,26,74,71,53,20,6
2490258915,26,70,53,23,18,74,35,19,2,13
2490258883,42,110,5,96,26,109,64,63,1,54
2490258875,26,49,32,71,7,90,8,57,62,44
2490258843,86,14,67,26,41,1,47,59,8,35
2490258774,1,2,14,109,80,104,93,26,62,39
2490258566,21,71,104,93,27,99,59,26,5,35
2490258519,35,46,105,8,33,26,109,47,40,48
2490258402,9,8,54,74,51,23,10,26,65,104
2490258340,99,22,26,2,59,33,47,8,57,6
2490258307,14,9,26,62,44,99,96,73,98,47
2490258252,47,70,98,103,35,41,63,14,36,26
2490258237,32,87,5,21,11,26,88,73,1,63
2490258232,42,96,14,48,20,35,63,5,9,26
2490258210,42,70,58,45,26,6,51,104,52,7
2490258207,7,98,54,101,72,26,5,74,1,2
2490258157,44,5,110,8,7,62,26,19,42,93
2490258030,42,74,31,67,104,63,26,22,41,17
2490257975,26,63,25,35,77,9,27,91,104,76
2490257970,104,73,59,5,41,75,54,26,32,30
2490257967,26,19,93,52,104,7,44,5,46,48
2490257788,23,62,6,26,74,8,54,16,14,44
2490257770,71,32,104,78,26,17,81,7,8,1
2490257731,27,21,41,97,105,84,26,6,73,9
2490257724,26,50,44,2,93,10,37,74,7,58
2490257697,26,9,43,94,8,86,12,32,54,18
2490257595,32,39,54,76,36,28,16,26,99,42
2490257491,8,34,104,88,37,26,19,43,105,1
2490257428,4,42,102,26,110,93,11,99,88,84
2490257420,5,74,26,7,82,3,15,36,81,10
2490257257,74,97,26,56,36,53,25,73,42,102
2490257202,65,34,112,54,26,5,96,11,14,18
2490257158,41,30,32,22,42,23,104,43,8,26
2490257049,56,62,49,26,36,105,106,63,32,2
2490257032,5,104,75,99,11,35,26,1,73,74
2490256942,84,95,1,41,27,93,6,73,16,26
2490256855,44,1,26,34,59,31,14,2,70,93
2490256712,54,34,26,4,71,93,103,86,31,8
2490256227,1,27,44,51,22,21,26,29,42,74
2490256209,26,19,62,110,95,41,29,5,3,51
2490256167,106,9,44,26,39,22,5,67,14,104
2490256165,1,46,85,88,21,104,34,106,97,26
2490256101,28,22,32,54,7,82,56,26,78,1
2490255994,73,32,54,5,26,19,34,44,75,107
2490255747,31,88,104,74,67,19,95,26,106,63
2490255668,47,26,48,1,60,44,7,59,95,74
2490255489,94,107,50,21,101,30,26,93,7,41
2490255454,32,56,26,54,14,18,37,51,59,42
2490255430,26,93,111,42,74,4,96,1,57,17
2490255277,36,51,96,110,56,12,98,26,28,1
2490255258,4,102,40,45,1,96,26,54,73,72
2490255229,2,58,26,22,93,35,74,62,14,36
2490254943,73,10,26,55,32,14,22,86,1,49
2490254818,98,85,74,62,70,27,93,59,26,47
2490254649,67,26,53,57,32,102,63,8,35,21
2490254607,1,53,12,99,96,104,28,29,74,26
2490254525,26,11,54,29,98,99,74,43,71,2
2490254415,28,109,104,49,20,1,47,26,19,83
2490254175,56,110,32,18,22,20,26,2,35,50
2490254165,12,26,8,47,29,93,2,21,6,91
2490254127,36,25,62,5,109,44,26,98,11,14
2490253856,47,16,44,14,26,59,32,103,27,73
2490253814,98,41,16,12,91,9,13,42,74,26
2490253784,104,36,18,6,26,35,30,22,14,54
2490253609,47,75,2,32,63,26,7,62,67,106
2490253554,84,27,22,69,54,1,105,65,17,26
2490253489,8,37,18,17,26,36,44,71,14,74
2490253486,8,23,9,35,21,41,54,26,14,34
2490253429,26,29,18,9,103,17,36,93,28,100
2490253384,102,9,75,63,104,44,14,26,57,25
2490253296,67,44,2,26,21,109,93,63,18,82
2490253291,73,8,71,36,54,18,86,42,26,89
2490253247,92,26,93,71,73,53,14,25,8,36
2490253243,111,59,42,13,17,21,94,93,101,26
2490253183,98,21,29,23,94,62,26,1,74,69
2490253132,54,84,26,109,53,31,44,14,99,21
2490252767,62,9,44,14,75,61,32,35,17,26
2490252764,88,31,8,14,44,17,26,18,62,98
2490252487,26,47,2,93,5,36,27,85,42,50
2490252425,39,105,26,1,88,31,84,17,34,44
2490252421,74,86,22,99,44,104,26,7,14,32
2490252388,26,48,5,100,76,99,14,104,13,9
2490252386,47,26,5,98,93,8,42,10,56,27
2490252211,35,104,32,71,26,99,101,8,44,30
2490252081,43,41,8,68,14,74,26,54,50,2
2490252064,74,7,33,97,18,86,34,49,26,67
2490251967,67,26,11,8,32,22,44,46,6,54
2490251932,51,28,104,84,73,74,26,44,36,5
2490251804,26,74,2,44,32,1,9,87,23,36
2490251701,44,13,3,20,93,41,11,26,32,16
2490251700,51,11,26,55,74,57,34,61,104,98
2490251645,83,32,26,106,54,53,1,86,70,46
2490251643,44,39,40,72,105,26,28,68,42,73
2490251547,67,29,43,59,87,70,89,40,32,26
2490251518,75,26,6,104,2,43,14,20,23,106
2490251511,9,11,21,62,14,26,104,5,96,54
2490251432,70,29,73,5,67,47,27,21,26,81
2490251402,93,36,49,53,5,12,14,20,26,39
2490251359,100,84,95,93,12,26,112,106,104,34
2490251345,45,91,19,93,73,70,21,26,104,14
2490251343,69,44,82,5,16,26,74,51,104,10
2490251337,104,21,62,74,35,85,44,26,70,14
2490251210,55,90,42,4,59,26,85,98,6,47
2490251162,1,97,70,14,56,98,93,100,26,53
2490251152,59,9,26,53,40,22,44,74,62,104
2490251139,8,104,59,7,46,14,26,42,74,93
2490251088,62,42,26,19,55,14,6,53,94,75
2490251083,28,35,26,29,44,32,52,42,40,63
2490251050,26,18,21,104,99,81,35,95,110,97
2490325835,56,109,21,19,80,33,74,94,38,91
2490324425,80,11,95,17,63,28,8,54,93,53
2490323175,38,48,80,20,53,52,27,50,98,35
2490323142,95,111,4,36,74,10,109,77,33,80
2490317201,105,80,33,109,86,54,18,35,82,19
2490315146,1,63,35,104,80,53,37,75,27,30
2490310080,32,80,52,45,95,89,105,93,29,50
2490306138,64,100,38,18,74,44,80,7,9,21
2490304224,93,80,59,90,64,13,61,105,58,22
2490303459,11,80,54,22,61,93,72,100,56,34
2490298158,15,5,80,111,49,82,94,99,91,109
2490297640,26,36,93,28,1,64,80,2,21,14
2490297192,59,22,9,6,93,106,42,80,18,37
2490294425,21,86,2,99,6,8,80,1,14,17
2490294330,5,49,99,60,56,80,44,11,77,2
2490290648,21,28,94,11,6,75,2,12,9,80
2490288237,71,21,7,34,67,66,50,74,10,80
2490287161,99,101,80,104,1,21,27,56,6,44
2490285949,80,8,74,32,29,43,98,54,86,1
2490285319,75,14,93,83,1,77,43,74,80,42
2490284386,2,13,93,60,56,14,42,38,17,80
2490283494,30,29,44,72,49,54,17,12,28,80
2490283138,2,47,80,83,68,56,78,22,44,86
2490282632,8,94,53,80,10,5,59,85,93,21
2490279916,44,99,35,85,4,69,15,10,98,80
2490279366,14,2,54,100,5,19,27,8,105,80
2490278459,2,73,7,53,105,40,80,29,9,49
2490278007,56,36,17,48,42,18,86,80,12,35
2490277734,28,73,80,58,64,53,107,29,113,105
2490277317,101,28,52,95,1,93,54,80,100,60
2490277182,26,104,81,25,8,35,70,80,44,74
2490276775,104,47,21,5,9,26,28,80,22,74
2490275859,80,95,19,21,53,38,14,64,3,94
2490275287,27,105,1,71,80,112,44,53,46,41
2490273970,64,2,42,21,46,30,80,113,11,98
2490273954,104,93,7,98,57,34,81,30,77,80
2490273802,20,14,32,44,19,80,75,93,102,110
2490273649,52,80,86,53,63,36,1,35,33,5
2490273005,64,100,60,103,62,43,80,55,21,87
2490272686,80,47,14,44,87,50,93,32,73,100
2490272229,88,19,51,69,40,32,62,11,18,80
2490271875,44,62,102,49,73,74,72,80,19,57
2490271730,35,80,104,5,60,107,54,19,93,99
2490271539,80,41,32,42,22,10,98,77,84,19
2490270753,80,6,98,72,1,21,58,74,28,104
2490270440,76,27,44,32,16,62,57,52,8,80
2490270089,99,1,80,73,74,30,83,98,68,93
2490269134,22,96,32,94,48,109,83,74,80,44
2490268808,5,84,71,21,91,80,111,63,52,29
2490268748,53,80,44,74,21,34,41,88,82,110
2490267152,60,9,70,35,80,8,37,101,105,54
2490266757,79,8,5,2,80,32,48,13,21,10
2490266630,36,17,42,70,69,80,15,12,88,63
2490266575,48,30,44,59,73,4,62,74,2,80
2490266312,63,58,77,80,44,78,41,28,93,21
2490266175,81,75,40,80,20,44,16,101,103,45
2490265926,80,57,18,17,30,19,67,63,39,21
2490265658,57,4,93,8,21,2,80,74,18,26
2490264891,10,80,110,20,39,15,109,45,77,13
2490262653,4,49,80,57,34,106,6,21,45,88
2490262345,42,32,11,75,84,33,41,39,34,80
2490262174,29,32,106,104,36,11,75,54,80,35
2490261534,29,63,35,44,2,80,1,34,105,8
2490261333,16,1,44,47,9,35,62,80,54,17
2490259390,47,62,76,98,54,2,80,93,43,53
2490259315,18,21,25,80,41,99,22,82,83,14
2490259295,22,80,1,11,6,44,36,42,52,76
2490258746,80,104,82,64,74,62,32,21,96,73
2490257615,31,93,81,80,88,84,8,44,39,87
2490257145,30,81,80,91,51,19,13,6,8,86
2490255437,20,93,41,29,6,80,70,95,56,1
2490255315,46,57,67,56,80,54,71,9,53,31
2490255218,73,21,62,81,50,80,97,91,98,14
2490254357,2,70,53,74,29,40,98,42,36,80
2490253693,41,34,28,4,83,93,73,91,13,80
2490253692,4,17,80,109,35,56,44,33,45,12
2490252629,34,71,93,9,36,53,27,80,41,5
2490252202,27,93,86,17,48,14,21,4,80,99
2490252150,98,54,5,35,63,80,8,77,67,49
2490252108,78,69,65,80,106,62,18,43,44,102
2490251656,18,17,88,41,14,63,104,34,80,102
2490251289,22,21,18,80,54,9,75,5,19,47
2490250965,32,14,80,42,86,26,44,62,7,34
2490250809,50,76,68,74,1,7,18,80,39,89
2490250418,50,80,10,26,14,21,74,93,44,36
2490249580,62,21,80,12,18,7,19,44,22,98
2490249080,38,4,6,74,28,80,63,34,64,99
2490248494,5,2,10,47,1,48,23,80,37,16
2490248202,4,30,73,112,10,80,47,6,42,15
2490248100,80,53,36,93,4,30,59,8,67,39
2490247944,55,13,19,51,80,34,37,68,99,12
2490247619,58,99,73,57,35,39,80,8,86,14
2490247405,70,80,73,71,58,35,8,7,93,68
2490247402,28,40,80,25,1,49,50,42,76,54
2490247372,20,9,4,69,59,67,80,104,18,25
2490246980,22,14,95,67,19,8,13,80,93,16
2490246627,21,44,71,80,53,29,22,20,70,3
2490246457,113,111,14,4,19,84,105,2,44,80
2490246117,18,21,93,7,110,77,70,80,36,46
2490245847,7,2,49,112,18,9,80,98,36,81
2490245514,19,54,73,39,106,7,80,89,45,95
2490245342,2,40,80,104,109,77,12,39,62,20
2490244916,47,70,59,9,73,98,80,38,83,29
2490244610,80,17,87,42,112,69,28,9,51,93
2490244593,110,104,70,10,22,73,80,71,27,93
2490244585,73,5,70,78,98,68,80,34,18,30
2490244512,43,86,72,98,80,48,8,37,40,75
2490244326,1,106,63,8,53,80,19,21,69,47
2490244010,6,46,90,80,14,8,21,86,16,32
2490243972,21,5,8,94,14,19,80,63,62,53
2490243770,14,21,50,4,80,8,53,17,62,73
2490243676,93,62,2,28,74,4,21,32,80,36
2490243512,80,35,74,19,18,106,41,7,70,94
2490243320,2,9,74,48,62,80,11,40,104,34
2490243294,2,12,20,73,44,67,48,80,17,113
2490243214,5,80,18,9,30,74,105,4,39,46
2490243135,93,27,73,48,86,44,53,80,18,74
2490243134,77,8,105,36,34,80,5,53,44,74
2490242740,73,9,5,31,1,34,30,87,109,80
2490242633,104,74,13,7,16,80,1,34,60,86
2490242381,32,12,13,47,7,14,97,39,80,8
2490241313,53,80,113,57,44,1,5,27,36,96
2490241272,58,12,20,80,75,53,55,9,104,18
2490239461,18,63,80,9,74,42,39,14,62,16
2490239349,9,23,21,62,102,106,59,20,80,16
2490238893,33,16,79,44,60,62,80,101,26,69
2490238661,38,62,18,30,39,21,80,7,9,1
2490238656,41,73,80,15,1,81,74,27,18,62
2490238483,110,67,80,47,38,60,84,32,19,27
2490237575,14,74,104,9,80,35,88,59,44,19
2490237049,66,14,77,16,4,53,9,6,80,33
2490236941,74,14,42,26,71,107,32,80,99,7
2490236663,59,14,2,21,7,64,80,22,5,74
2490236324,74,25,23,96,81,8,104,80,93,106
2490235951,83,27,69,12,80,78,106,111,8,2
2490235892,6,44,98,74,25,71,91,21,80,72
2490235769,6,32,103,63,95,80,47,104,28,44
2490235653,9,26,73,69,29,84,87,80,42,111
2490235519,44,106,80,33,64,75,14,20,48,35
2490235410,91,4,97,8,26,58,98,74,93,80
2490235237,21,106,42,36,44,17,75,80,61,67
2490234296,73,80,25,42,1,98,8,52,87,33
2490234196,42,80,104,47,75,89,73,74,70,77
2490234168,12,86,80,15,106,98,110,93,7,75
2490234087,74,6,84,42,70,44,99,8,80,41
2490233625,70,5,80,88,96,8,68,104,81,30
2490233437,89,87,2,102,80,39,86,6,56,70
2490233036,109,7,35,113,11,32,8,80,68,34
2490232517,3,30,5,67,38,93,110,59,8,80
2490232418,18,14,80,36,28,93,2,4,52,26
2490232032,30,18,56,25,5,80,23,85,112,68
2490231931,74,22,80,42,59,8,32,71,46,12
2490231908,48,14,102,80,98,26,60,59,22,2
2490231886,56,30,82,80,42,51,14,67,7,33
2490231436,44,63,49,25,40,9,4,99,46,80
2490231205,32,64,99,12,93,80,14,104,34,110
2490230927,29,30,63,72,44,89,92,80,42,32
2490230397,59,91,62,70,44,28,14,80,71,32
2490230361,15,32,1,73,54,18,29,7,68,80
2490229737,2,69,80,83,74,106,30,42,36,13
2490229604,67,83,39,86,93,80,8,35,25,51
2490229396,74,87,5,12,80,7,35,93,2,6
2490229143,7,84,104,93,21,36,28,14,1,80
2490229096,14,7,9,32,80,44,104,34,26,61
2490228826,101,80,19,94,35,54,26,74,8,29
2490228755,9,80,104,44,1,8,54,75,113,32
2490228572,54,74,111,80,104,40,9,32,18,21
2490228314,14,27,19,63,13,74,34,51,80,75
2490228143,68,59,48,104,22,51,57,80,32,5
2490228001,102,96,110,80,16,72,8,104,61,93
2490227888,80,21,105,14,70,109,87,22,73,4
2490227443,3,70,35,1,4,21,96,80,15,78
2490227403,80,7,29,40,104,8,1,97,84,42
2490226652,23,71,26,80,62,14,21,44,109,111
2490226120,58,11,9,5,44,98,8,80,14,1
2490226115,18,93,110,2,13,80,70,32,113,48
2490226079,14,7,46,8,68,93,80,29,30,39
2490225671,80,9,11,73,8,54,62,30,49,4
2490225590,74,102,35,20,2,84,106,80,34,98
2490225575,60,98,21,7,88,44,101,80,9,100
2490225359,74,42,54,111,100,14,71,80,5,44
2490225308,28,110,8,106,104,32,63,2,80,22
2490225306,8,86,34,53,88,42,11,63,80,70
2490225121,80,93,1,15,36,12,32,2,102,45
2490224281,8,18,90,7,17,49,93,80,98,12
2490224051,39,18,26,80,104,44,62,97,14,13
2490223876,9,34,4,64,93,74,80,5,54,48
2490223677,67,9,48,42,57,95,26,22,99,80
2490223186,93,55,32,77,43,70,54,8,80,35
2490223080,44,32,47,104,7,67,74,5,73,80
2490222926,14,74,48,32,15,99,80,20,40,12
2490222725,70,18,74,20,99,5,80,44,57,34
2490222284,42,65,23,5,18,36,8,62,80,83
2490222052,97,8,74,46,18,1,105,14,21,80
2490221826,58,50,67,80,21,110,93,9,13,53
2490221540,10,8,30,80,18,63,19,28,39,7
2490221444,32,78,12,9,26,21,8,30,104,80
2490221199,98,80,64,52,2,9,85,93,36,8
2490220996,80,5,8,49,23,74,32,10,53,2
2490220947,94,5,53,48,52,8,50,76,80,2
2490220713,6,52,1,86,4,32,21,112,18,80
2490220706,80,6,9,21,11,94,86,98,73,22
2490220457,28,32,6,2,76,80,64,93,9,29
2490220381,62,51,96,36,53,80,61,12,98,109
2490220290,41,38,53,110,57,80,54,62,14,104
2490220103,35,80,104,54,44,34,53,85,26,95
2490220102,100,44,41,25,31,37,80,57,18,101
2490219960,12,62,44,80,32,37,6,77,33,53
2490219857,50,53,42,17,69,60,35,19,80,95
2490219505,38,80,33,6,73,60,12,35,2,29
2490219474,80,32,73,45,37,71,98,40,20,26
2490219271,23,36,67,80,78,34,79,42,60,56
2490219180,74,51,22,44,36,37,40,32,20,80
2490219086,80,8,55,9,98,57,6,34,41,68
2490218446,34,4,14,44,80,32,1,42,48,53
2490218378,32,26,15,2,18,52,21,96,102,80
2490217973,32,102,4,80,1,34,68,14,93,99
2490217968,18,80,21,91,105,60,36,83,99,61
2490217746,80,22,53,99,56,14,74,32,8,73
2490217600,33,74,7,77,80,6,84,43,99,75
2490216871,2,46,104,8,48,92,80,6,94,1
2490216729,80,43,53,96,95,32,103,71,48,85
2490216525,54,39,20,9,93,18,71,3,21,80
2490215815,87,101,80,46,49,16,4,62,74,41
2490215773,74,80,5,85,60,105,70,10,35,96
2490215150,26,35,84,104,27,48,101,109,43,80
2490214783,80,4,68,44,3,77,104,8,63,39
2490214774,93,80,60,26,1,28,81,87,46,21
2490214701,14,28,75,54,1,74,80,71,70,42
2490214272,49,2,87,54,48,57,81,80,15,6
2490214210,47,2,109,94,96,60,79,63,81,80
2490214058,33,42,73,44,20,59,80,12,21,57
2490214013,9,54,43,10,59,1,80,109,62,100
2490213456,14,6,80,72,13,9,26,3,74,67
2490213384,36,90,35,103,95,18,80,45,104,21
2490213023,58,14,18,19,44,91,35,40,80,73
2490212717,74,16,28,98,59,80,25,14,62,95
2490211972,48,75,63,28,32,74,44,93,80,57
2490211933,80,8,57,35,26,71,9,58,63,106
2490211506,84,93,87,18,2,80,73,106,57,97
2490211023,44,35,4,85,8,97,18,71,80,14
2490210675,33,98,84,18,80,58,41,22,54,57
2490210525,14,62,44,7,46,80,74,51,27,32
2490209813,17,106,62,80,1,14,100,56,49,60
2490209711,7,100,80,21,32,44,105,18,113,72
2490209419,54,9,2,14,87,98,80,44,16,33
2490209404,2,35,74,80,101,9,14,44,21,4
2490209122,54,95,44,74,72,41,6,14,80,21
2490208937,32,77,4,71,53,80,2,45,109,33
2490208573,40,106,100,15,34,104,80,70,58,101
2490208495,55,34,32,80,1,44,102,111,75,73
2490208389,39,14,80,62,41,9,8,74,70,2
2490207794,48,32,51,72,22,106,1,56,21,80
2490207782,80,40,63,44,2,51,65,112,27,15
2490207779,19,7,80,26,71,74,32,53,94,2
2490207219,45,39,35,80,18,64,4,14,32,75
2490207192,98,80,57,8,88,55,112,75,44,100
2490207103,54,9,57,85,112,70,100,50,44,80
2490206820,80,49,3,56,2,34,36,99,28,44
2490206772,68,21,29,42,11,18,93,51,80,34
2490206675,98,22,10,104,4,2,80,68,51,44
2490206421,111,1,95,21,2,18,109,54,75,80
2490206063,93,32,44,72,73,4,79,71,80,57
2490205979,14,44,47,5,27,26,80,21,4,93
2490205953,69,80,39,55,2,5,28,49,93,42
2490205714,11,65,59,53,73,29,80,96,4,85
2490205681,80,76,15,6,92,19,62,20,63,33
2490205411,8,86,57,34,80,13,36,75,44,79
2490205137,54,97,85,61,94,53,6,80,9,33
2490205048,93,76,86,80,28,84,72,36,46,44
2490204978,7,93,14,104,26,53,8,34,35,80
2490204288,53,56,89,93,7,57,33,80,35,25
2490204238,18,33,11,60,80,6,100,44,91,29
2490370960,111,5,66,64,55,107,36,83,52,48
2490370725,104,27,107,35,53,71,12,81,48,52
2490366730,6,93,40,48,20,102,85,10,34,86
2490359743,48,66,95,83,8,65,92,50,10,82
2490356336,48,8,7,109,94,5,105,6,90,98
2490355604,93,96,65,25,45,92,32,48,83,61
2490347238,32,113,102,90,46,38,19,48,53,73
2490343052,52,36,92,47,64,58,112,48,8,28
2490337882,53,40,2,48,8,99,49,111,19,83
2490337475,48,17,57,18,104,32,59,34,112,69
2490329725,99,28,86,35,67,36,49,48,16,62
2490329724,82,66,58,105,41,16,8,48,59,37
2490318536,46,92,48,45,66,19,14,12,65,18
2490315403,44,8,35,93,5,25,42,26,48,6
2490313666,48,59,18,26,44,81,63,93,73,11
2490313311,105,62,5,48,106,82,76,55,109,91
2490309725,44,75,32,8,53,101,42,88,73,48
2490309106,6,112,17,48,101,46,81,27,51,70
2490307946,10,9,104,74,56,36,48,38,14,22
2490307899,54,6,73,68,63,105,3,36,22,48
2490306631,104,44,29,14,30,26,52,88,23,48
2490306481,43,73,48,36,2,8,75,104,52,102
2490305718,2,7,48,14,15,113,74,44,4,9
2490305265,102,59,74,104,8,29,48,35,99,100
2490304401,42,30,48,98,34,14,21,18,93,36
2490304305,35,44,26,70,4,6,8,48,21,23
2490304172,27,48,110,76,98,37,6,45,100,18
2490304120,18,70,48,14,27,55,7,34,44,1
2490303715,76,44,68,48,9,93,85,102,1,25
2490303361,18,74,48,104,84,53,44,70,27,49
2490303321,16,1,17,104,48,101,81,23,53,109
2490303012,9,19,53,41,48,21,74,90,66,65
2490302965,57,70,36,68,43,2,65,48,95,85
2490301943,58,86,48,98,18,112,36,90,74,16
2490300658,44,75,18,64,78,11,48,6,54,3
2490299618,35,44,2,29,11,18,97,19,48,33
2490299355,54,43,48,21,32,42,44,55,104,6
2490299219,28,48,8,11,9,7,110,104,56,93
2490298847,105,8,28,44,13,75,48,27,54,93
2490298431,25,70,46,18,48,107,42,4,2,88
2490298304,59,48,49,22,35,2,44,1,99,6
2490298165,44,74,66,12,63,41,48,36,60,56
2490298111,99,10,22,8,44,48,60,14,57,1
2490297547,6,2,36,57,48,8,70,14,43,46
2490297311,89,48,8,22,5,95,73,56,21,6
2490297132,6,39,102,35,59,53,77,48,37,71
2490296695,98,73,42,31,36,48,94,30,62,107
2490296613,45,75,50,1,98,48,104,14,34,56
2490296404,98,35,29,42,31,2,96,57,93,48
2490296400,6,48,16,9,53,21,11,93,49,55
2490296249,32,104,61,8,48,40,1,2,20,89
2490296211,44,21,109,70,93,63,54,14,48,50
2490296067,8,103,14,63,17,67,48,21,32,100
2490296049,93,36,48,18,73,84,85,13,8,42
2490295903,56,81,98,16,48,34,28,33,106,7
2490295070,45,19,64,70,4,48,61,93,58,9
2490295027,2,6,73,99,74,21,48,20,49,1
2490294999,70,84,81,35,25,21,48,104,59,44
2490294895,14,44,35,22,7,48,45,94,11,53
